time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,assess_in_year,assess_issued,assess_issued_pc,assess_not_issued,assess_not_issued_pc,assess_not_made,assess_not_made_pc,assess_withdrawn,assess_withdrawn_pc,outcome_decision_within_time,outcome_decision_over_time,outcome_decision_within_time_pc,outcome_decision_over_time_pc,number_assess_mediation,number_assess_tribunal,number_asssess_mediation_tribunal,number_other_mediation,number_other_tribunal,number_other_mediation_tribunal
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Ethnicity,White - White British,657,623,94.8,34,5.2,0,0,0,0,6,28,17.6,82.4,23,7,5,41,19,11
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Sex,Female,313,301,96.2,12,3.8,0,0,0,0,3,9,25,75,5,2,2,18,10,8
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Sex,Male,635,610,96.1,25,3.9,0,0,0,0,4,21,16,84,20,7,4,40,16,8
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,All EHC needs assessments,All EHC needs assessments,381,372,97.6,9,2.4,0,0,0,0,6,2,75,25,5,4,1,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Age unknown,8,7,87.5,1,12.5,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 10,27,26,96.3,1,3.7,0,0,0,0,1,0,100,0,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 11,19,19,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 12,17,16,94.1,1,5.9,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 13,19,17,89.5,2,10.5,0,0,0,0,0,2,0,100,0,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 14,11,9,81.8,2,18.2,0,0,0,0,2,0,100,0,2,1,1,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 15,11,11,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 16,4,3,75,1,25,0,0,0,0,1,0,100,0,0,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 17,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 18,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 2 and under,5,5,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 3,62,62,100,0,0,0,0,0,0,0,0,x,x,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 4,55,55,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 5,28,27,96.4,1,3.6,0,0,0,0,1,0,100,0,0,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 6,27,27,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 7,31,31,100,0,0,0,0,0,0,0,0,x,x,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 8,23,23,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Child or young persons age,Aged 9,31,31,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,Any other ethnic group,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,Asian - Any other Asian background,8,8,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,Asian - Bangladeshi,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,Asian - Indian,18,18,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,Asian - Pakistani,5,5,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,Black - Any other Black background,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,Black - Black African,9,9,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,Black - Black Caribbean,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,Mixed - Any other Mixed background,7,7,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,Mixed - White and Asian,5,5,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,Mixed - White and Black African,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,Mixed - White and Black Caribbean,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,Unclassified,83,81,97.6,2,2.4,0,0,0,0,1,0,100,0,1,1,1,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,White - Any other White background,12,12,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,White - Gypsy/Roma,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Ethnicity,White - White British,221,214,96.8,7,3.2,0,0,0,0,5,2,71.4,28.6,4,3,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Sex,Female,119,116,97.5,3,2.5,0,0,0,0,2,1,66.7,33.3,2,2,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Sex,Male,262,256,97.7,6,2.3,0,0,0,0,4,1,80,20,3,2,1,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,All EHC needs assessments,All EHC needs assessments,1347,1059,78.6,288,21.4,0,0,0,0,5,283,1.7,98.3,76,63,36,33,6,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 10,110,83,75.5,27,24.5,0,0,0,0,1,26,3.7,96.3,10,5,5,2,2,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 11,74,56,75.7,18,24.3,0,0,0,0,0,18,0,100,4,3,1,6,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 12,81,59,72.8,22,27.2,0,0,0,0,0,22,0,100,4,7,3,4,1,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 13,99,73,73.7,26,26.3,0,0,0,0,0,26,0,100,10,9,6,4,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 14,73,50,68.5,23,31.5,0,0,0,0,1,22,4.3,95.7,6,8,5,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 15,60,30,50,30,50,0,0,0,0,0,30,0,100,6,3,2,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 16,35,14,40,21,60,0,0,0,0,0,21,0,100,6,3,1,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 17,10,7,70,3,30,0,0,0,0,0,3,0,100,0,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 18,4,1,25,3,75,0,0,0,0,1,2,33.3,66.7,1,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 19,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 2 and under,17,17,100,0,0,0,0,0,0,0,0,x,x,0,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 20 and over,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 3,171,161,94.2,10,5.8,0,0,0,0,2,8,20,80,0,2,0,5,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 4,134,115,85.8,19,14.2,0,0,0,0,0,19,0,100,4,6,2,0,1,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 5,78,66,84.6,12,15.4,0,0,0,0,0,12,0,100,5,2,1,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 6,97,82,84.5,15,15.5,0,0,0,0,0,15,0,100,7,2,2,0,1,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 7,82,73,89,9,11,0,0,0,0,0,9,0,100,0,2,0,1,1,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 8,94,79,84,15,16,0,0,0,0,0,15,0,100,3,3,2,4,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Child or young persons age,Aged 9,126,91,72.2,35,27.8,0,0,0,0,0,35,0,100,10,7,6,3,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,Any other ethnic group,7,6,85.7,1,14.3,0,0,0,0,1,0,100,0,0,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,Asian - Any other Asian background,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,Asian - Bangladeshi,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,Asian - Chinese,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,Asian - Indian,7,6,85.7,1,14.3,0,0,0,0,0,1,0,100,1,1,1,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,Asian - Pakistani,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,Black - Any other Black background,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,Black - Black African,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,Black - Black Caribbean,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,Mixed - Any other Mixed background,8,7,87.5,1,12.5,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,Mixed - White and Asian,11,10,90.9,1,9.1,0,0,0,0,0,1,0,100,0,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,Mixed - White and Black African,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,Mixed - White and Black Caribbean,8,4,50,4,50,0,0,0,0,0,4,0,100,2,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,Unclassified,65,51,78.5,14,21.5,0,0,0,0,1,13,7.1,92.9,4,3,0,2,1,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,White - Any other White background,33,30,90.9,3,9.1,0,0,0,0,0,3,0,100,2,1,1,2,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,White - Gypsy/Roma,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,White - Irish,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Ethnicity,White - White British,1192,929,77.9,263,22.1,0,0,0,0,3,260,1.1,98.9,67,56,34,29,5,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Sex,Female,489,361,73.8,128,26.2,0,0,0,0,4,124,3.1,96.9,36,28,13,7,1,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Sex,Male,858,698,81.4,160,18.6,0,0,0,0,1,159,0.6,99.4,40,35,23,26,5,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,All EHC needs assessments,All EHC needs assessments,400,399,99.8,1,0.3,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 10,41,40,97.6,1,2.4,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 11,28,28,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 12,13,13,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 13,21,21,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 14,18,18,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 15,18,18,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 16,10,10,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 17,5,5,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 18,5,5,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 19,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 2 and under,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 3,51,51,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 4,51,51,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 5,28,28,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 6,30,30,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 7,26,26,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 8,22,22,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Child or young persons age,Aged 9,28,28,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Ethnicity,Any other ethnic group,5,5,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Ethnicity,Asian - Any other Asian background,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Ethnicity,Asian - Indian,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Ethnicity,Black - Any other Black background,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Ethnicity,Black - Black African,8,8,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Ethnicity,Mixed - Any other Mixed background,9,9,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Ethnicity,Mixed - White and Asian,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Ethnicity,Mixed - White and Black African,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Ethnicity,Mixed - White and Black Caribbean,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Ethnicity,Unclassified,36,36,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Ethnicity,White - Any other White background,16,16,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Ethnicity,White - Gypsy/Roma,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Ethnicity,White - White British,315,314,99.7,1,0.3,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Sex,Female,130,129,99.2,1,0.8,0,0,0,0,1,0,100,0,0,0,0,0,0,0
