time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,plans_issued_den,plans_issued_den_ex,plans_issued_within_20_weeks,plans_issued_20_weeks_ex,pc_plans_issued_within_20_weeks,PC_plans_issued_20_weeks_ex,plans_issued_gt20weeks_ltYear,plans_issued_gt20weeks_ltYear_ex,pc_plans_issued_gt20weeks_ltYear,PC_plans_issued_gt20weeks_ltYear_ex,plans_issued_gt_1_year,plans_issued_gt_1_year_ex,pc_plans_issued_gt_1_year,PC_plans_issued_gt_1_year_ex
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Child or young persons age,age 20 and over,1,1,0,0,0,0,1,1,100,100,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Child or young persons age,age 3,125,110,1,1,0.8,0.9,124,109,99.2,99.1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Child or young persons age,age 4,73,63,2,1,2.7,1.6,70,62,95.9,98.4,1,0,1.4,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Child or young persons age,age 5,44,38,2,2,4.5,5.3,41,35,93.2,92.1,1,1,2.3,2.6
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Child or young persons age,age 6,40,31,0,0,0,0,37,28,92.5,90.3,3,3,7.5,9.7
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Child or young persons age,age 7,41,38,1,1,2.4,2.6,40,37,97.6,97.4,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Child or young persons age,age 8,53,43,1,1,1.9,2.3,52,42,98.1,97.7,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Child or young persons age,age 9,67,59,1,1,1.5,1.7,66,58,98.5,98.3,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,Any other ethnic group,3,3,0,0,0,0,3,3,100,100,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,Asian - Any other Asian background,4,4,0,0,0,0,4,4,100,100,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,Asian - Bangladeshi,7,5,0,0,0,0,7,5,100,100,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,Asian - Indian,13,11,0,0,0,0,12,11,92.3,100,1,0,7.7,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,Asian - Pakistani,6,6,0,0,0,0,5,5,83.3,83.3,1,1,16.7,16.7
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,Black - Any other Black background,12,11,0,0,0,0,11,10,91.7,90.9,1,1,8.3,9.1
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,Black - Black African,29,27,1,1,3.4,3.7,28,26,96.6,96.3,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,Black - Black Caribbean,4,4,0,0,0,0,4,4,100,100,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,Mixed - Any other Mixed background,10,9,0,0,0,0,10,9,100,100,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,Mixed - White and Asian,7,4,2,2,28.6,50,5,2,71.4,50,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,Mixed - White and Black African,6,6,0,0,0,0,6,6,100,100,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,Mixed - White and Black Caribbean,15,15,0,0,0,0,15,15,100,100,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,Unclassified,67,61,6,5,9,8.2,61,56,91,91.8,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,White - Any other White background,47,43,5,5,10.6,11.6,42,38,89.4,88.4,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,White - Gypsy/Roma,1,1,0,0,0,0,0,0,0,0,1,1,100,100
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,White - Irish,1,1,0,0,0,0,1,1,100,100,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Ethnicity,White - White British,393,324,21,20,5.3,6.2,369,302,93.9,93.2,3,2,0.8,0.6
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Sex,Female,185,160,9,9,4.9,5.6,175,151,94.6,94.4,1,0,0.5,0
2023,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Sex,Male,440,375,26,24,5.9,6.4,408,346,92.7,92.3,6,5,1.4,1.3
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,All EHC plans issued,All EHC plans issued,1107,996,652,603,58.9,60.5,455,393,41.1,39.5,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 10,77,69,49,44,63.6,63.8,28,25,36.4,36.2,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 11,48,41,27,25,56.3,61,21,16,43.8,39,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 12,44,43,24,24,54.5,55.8,20,19,45.5,44.2,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 13,40,38,23,23,57.5,60.5,17,15,42.5,39.5,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 14,41,38,29,28,70.7,73.7,12,10,29.3,26.3,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 15,46,44,36,36,78.3,81.8,10,8,21.7,18.2,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 16,34,33,32,31,94.1,93.9,2,2,5.9,6.1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 17,14,14,13,13,92.9,92.9,1,1,7.1,7.1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 18,8,8,7,7,87.5,87.5,1,1,12.5,12.5,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 19,3,3,3,3,100,100,0,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 2 and under,14,13,7,6,50,46.2,7,7,50,53.8,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 20 and over,15,15,15,15,100,100,0,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 3,159,143,77,71,48.4,49.7,82,72,51.6,50.3,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 4,125,112,72,66,57.6,58.9,53,46,42.4,41.1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 5,116,99,56,50,48.3,50.5,60,49,51.7,49.5,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 6,87,77,44,40,50.6,51.9,43,37,49.4,48.1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 7,71,64,38,32,53.5,50,33,32,46.5,50,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 8,69,60,35,32,50.7,53.3,34,28,49.3,46.7,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Child or young persons age,age 9,96,82,65,57,67.7,69.5,31,25,32.3,30.5,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Any other ethnic group,33,26,21,17,63.6,65.4,12,9,36.4,34.6,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Asian - Any other Asian background,7,7,3,3,42.9,42.9,4,4,57.1,57.1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Asian - Bangladeshi,47,46,24,23,51.1,50,23,23,48.9,50,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Asian - Chinese,8,7,2,2,25,28.6,6,5,75,71.4,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Asian - Indian,28,27,16,16,57.1,59.3,12,11,42.9,40.7,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Asian - Pakistani,180,159,105,94,58.3,59.1,75,65,41.7,40.9,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Black - Any other Black background,13,11,6,5,46.2,45.5,7,6,53.8,54.5,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Black - Black African,88,79,46,45,52.3,57,42,34,47.7,43,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Black - Black Caribbean,27,25,18,17,66.7,68,9,8,33.3,32,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Mixed - Any other Mixed background,42,38,22,21,52.4,55.3,20,17,47.6,44.7,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Mixed - White and Asian,22,19,11,10,50,52.6,11,9,50,47.4,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Mixed - White and Black African,9,7,4,4,44.4,57.1,5,3,55.6,42.9,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Mixed - White and Black Caribbean,51,47,25,23,49,48.9,26,24,51,51.1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Unclassified,175,166,129,127,73.7,76.5,46,39,26.3,23.5,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,White - Any other White background,20,18,10,9,50,50,10,9,50,50,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,White - Gypsy/Roma,2,2,1,1,50,50,1,1,50,50,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,White - Irish,1,1,0,0,0,0,1,1,100,100,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,White - White British,354,311,209,186,59,59.8,145,125,41,40.2,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Sex,Female,341,309,204,189,59.8,61.2,137,120,40.2,38.8,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Sex,Male,766,687,448,414,58.5,60.3,318,273,41.5,39.7,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,All EHC plans issued,All EHC plans issued,544,479,191,171,35.1,35.7,350,305,64.3,63.7,3,3,0.6,0.6
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 10,39,34,15,13,38.5,38.2,24,21,61.5,61.8,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 11,28,24,11,9,39.3,37.5,17,15,60.7,62.5,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 12,16,14,5,5,31.3,35.7,10,8,62.5,57.1,1,1,6.3,7.1
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 13,27,27,7,7,25.9,25.9,20,20,74.1,74.1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 14,24,17,6,6,25,35.3,18,11,75,64.7,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 15,12,12,2,2,16.7,16.7,10,10,83.3,83.3,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 16,8,8,2,2,25,25,5,5,62.5,62.5,1,1,12.5,12.5
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 17,5,5,3,3,60,60,2,2,40,40,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 2 and under,1,1,0,0,0,0,1,1,100,100,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 20 and over,3,3,2,2,66.7,66.7,1,1,33.3,33.3,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 3,81,72,27,27,33.3,37.5,54,45,66.7,62.5,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 4,100,86,30,26,30,30.2,70,60,70,69.8,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 5,49,43,15,13,30.6,30.2,34,30,69.4,69.8,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 6,35,31,14,12,40,38.7,21,19,60,61.3,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 7,39,33,21,19,53.8,57.6,18,14,46.2,42.4,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 8,39,36,13,11,33.3,30.6,26,25,66.7,69.4,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Child or young persons age,age 9,38,33,18,14,47.4,42.4,19,18,50,54.5,1,1,2.6,3
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Any other ethnic group,11,11,2,2,18.2,18.2,9,9,81.8,81.8,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Asian - Any other Asian background,17,14,7,5,41.2,35.7,10,9,58.8,64.3,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Asian - Bangladeshi,7,7,2,2,28.6,28.6,4,4,57.1,57.1,1,1,14.3,14.3
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Asian - Chinese,2,2,0,0,0,0,2,2,100,100,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Asian - Indian,27,21,7,5,25.9,23.8,20,16,74.1,76.2,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Asian - Pakistani,21,17,6,5,28.6,29.4,15,12,71.4,70.6,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Black - Any other Black background,5,5,2,2,40,40,3,3,60,60,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Black - Black African,64,58,21,20,32.8,34.5,43,38,67.2,65.5,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Black - Black Caribbean,3,3,1,1,33.3,33.3,2,2,66.7,66.7,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Mixed - Any other Mixed background,13,12,3,3,23.1,25,10,9,76.9,75,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Mixed - White and Asian,11,10,7,7,63.6,70,4,3,36.4,30,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Mixed - White and Black African,5,4,2,2,40,50,3,2,60,50,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Mixed - White and Black Caribbean,11,9,4,4,36.4,44.4,7,5,63.6,55.6,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Unclassified,25,21,8,7,32,33.3,16,13,64,61.9,1,1,4,4.8
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,White - Any other White background,43,37,16,14,37.2,37.8,27,23,62.8,62.2,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,White - Gypsy/Roma,4,4,2,2,50,50,2,2,50,50,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,White - Irish,2,2,2,2,100,100,0,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,White - White British,273,242,99,88,36.3,36.4,173,153,63.4,63.2,1,1,0.4,0.4
